lon lat velocity_east velocity_north azimuth velocity
223.359191276 58.1988432807 -0.00562 0.01112 -26.811836928085093 0.012459486345752781
223.3591913545 58.198843248900005 -0.00562 0.01112 -26.811836928085093 0.012459486345752781
223.3591913917 58.1988432067 -0.00562 0.01112 -26.811836928085093 0.012459486345752781
224.7717027146 59.5280395007 0.00279 0.0049299999999999995 29.506516170989098 0.005664715350306668
224.77170276080003 59.5280394629 0.00279 0.0049299999999999995 29.506516170989098 0.005664715350306668
211.1288492825 68.76049492439999 0.00238 -0.00379 147.87248007127573 0.00447532121752171
214.4320997662 68.1206718494 0.00302 -0.003 134.80964927337024 0.004256806314597835
225.3530036055 56.245063523999995 -0.00062 0.00658 -5.382797915127316 0.006609145179219473
225.35300255040002 56.245061810699994 -0.00062 0.00658 -5.382797915127316 0.006609145179219473
226.9315130425 55.5801022812 -0.00117 0.00339 -19.041230738439364 0.0035862236405444655
226.9315139871 55.5801020139 -0.00117 0.00339 -19.041230738439364 0.0035862236405444655
226.9315141544 55.580102048 -0.00117 0.00339 -19.041230738439364 0.0035862236405444655
226.9315141935 55.5801020551 -0.00117 0.00339 -19.041230738439364 0.0035862236405444655
225.4546993813 58.4167759134 0.00058 0.00159 20.04095181220426 0.0016924833824885845
225.4546993162 58.4167757251 0.00058 0.00159 20.04095181220426 0.0016924833824885845
227.0864392634 56.7976235593 -0.00199 0.0015 -52.992151305685375 0.0024920072231034967
227.0864390198 56.7976232124 -0.00199 0.0015 -52.992151305685375 0.0024920072231034967
227.1327542668 56.5847563952 -0.00196 -0.0034700000000000004 -150.54043613056447 0.003985285435197836
227.1327541438 56.58475620310001 -0.00196 -0.0034700000000000004 -150.54043613056447 0.003985285435197836
298.4724647957 16.2623055376 0.01741 0.00589 71.30874003975555 0.01837934166394433
298.47246482040003 16.2623055459 0.01741 0.00589 71.30874003975555 0.01837934166394433
295.667516008 18.7296839984 0.01649 0.00665 68.03702581948863 0.017780399320600198
205.81695364790002 56.9505876929 -0.01067 0.01683 -32.374163121092685 0.019927312914690732
208.135467242 59.7706377254 0.00324 -0.00979 161.68804100859427 0.010312211208077538
208.13546755939998 59.7706376706 0.00324 -0.00979 161.68804100859427 0.010312211208077538
209.1094413248 59.7636379842 -0.0021 0.00151 -54.282066417747394 0.0025865227623201
209.10944150580002 59.763637916899995 -0.0021 0.00151 -54.282066417747394 0.0025865227623201
198.71338478150003 65.9612932063 0.0031 -0.00392 141.66247710659627 0.004997639442776959
206.3553004077 58.9287753308 0.0012900000000000001 -0.00279 155.18580300946485 0.0030737924458232374
206.3553003652 58.928775305 0.0012900000000000001 -0.00279 155.18580300946485 0.0030737924458232374
206.35530045240003 58.928775291899996 0.0012900000000000001 -0.00279 155.18580300946485 0.0030737924458232374
206.35530043580002 58.9287753355 0.0012900000000000001 -0.00279 155.18580300946485 0.0030737924458232374
195.11327102279998 54.522582031499994 -0.00532 -0.00148 -105.54632727307906 0.005522028612747312
195.1132710175 54.522582054 -0.00532 -0.00148 -105.54632727307906 0.005522028612747312
211.66825016319999 61.8070798763 -0.00963 0.00979 -44.52795482468112 0.013732479746935729
211.6682500426 61.807079893 -0.00963 0.00979 -44.52795482468112 0.013732479746935729
200.4104375011 54.8309643228 -0.00656 0.00784 -39.92039213998543 0.010222485020776504
200.41043743490002 54.8309643911 -0.00656 0.00785 -39.88445133963172 0.010230156401541473
204.3775978088 55.821899514399995 -0.01684 0.03205 -27.718739075414852 0.03620480769179696
204.3775978562 55.82189947609999 -0.01684 0.03205 -27.718739075414852 0.03620480769179696
212.0004171684 60.8487041921 -0.01556 0.035710000000000006 -23.544311736083138 0.03895276241808789
212.0004172223 60.8487041971 -0.01556 0.035710000000000006 -23.544311736083138 0.03895276241808789
210.2759919746 60.481334348599994 -0.00899 0.014369999999999999 -32.030464218087474 0.016950427723216897
210.2759920997 60.4813343676 -0.00899 0.014369999999999999 -32.030464218087474 0.016950427723216897
211.90676300799998 60.5182081433 -0.01781 0.04149 -23.231915572132518 0.04515103764034665
211.9067630427 60.5182081491 -0.0178 0.04149 -23.2202536930734 0.045147094037158136
211.9067630694 60.5182081406 -0.01781 0.04149 -23.231915572132518 0.04515103764034665
211.9067631561 60.51820807359999 -0.01781 0.04149 -23.231915572132518 0.04515103764034665
211.9067630946 60.5182081073 -0.01781 0.04149 -23.231915572132518 0.04515103764034665
207.5961546495 60.663902292799996 0.00359 -0.011479999999999999 162.63460884511318 0.01202823760989115
207.5961546285 60.6639022862 0.00359 -0.011479999999999999 162.63460884511318 0.01202823760989115
207.59615471919997 60.663902263900006 0.00359 -0.011479999999999999 162.63460884511318 0.01202823760989115
207.75046936310002 58.925958281899995 0.0017399999999999998 -0.006529999999999999 165.07950566598007 0.006757847290372873
207.7504694061 58.925958243100006 0.0017399999999999998 -0.006529999999999999 165.07950566598007 0.006757847290372873
206.3926679081 62.519213745500004 0.00214 -0.0067599999999999995 162.43387686272627 0.0070906417199009565
210.64749507189998 60.9292088199 -0.00967 0.011729999999999999 -39.501553553890815 0.015202032758812224
210.64749508830002 60.92920877939999 -0.00967 0.011729999999999999 -39.501553553890815 0.015202032758812224
210.647495112 60.9292088504 -0.00967 0.011729999999999999 -39.501553553890815 0.015202032758812224
200.8722767261 55.92109094439999 -0.00757 0.0057399999999999994 -52.82854840428771 0.00950013157803617
209.1220460667 60.4750932161 -0.0017100000000000001 -0.00358 -154.46835701050261 0.003967429898561536
209.1220461618 60.4750931776 -0.0017100000000000001 -0.00358 -154.46835701050261 0.003967429898561536
203.34724521009997 58.6815729088 -0.00058 -0.00217 -165.03572031929278 0.0022461745257214543
203.3472452186 58.681572920200004 -0.00058 -0.00217 -165.03572031929278 0.0022461745257214543
197.68594731299999 55.0889685542 -0.00359 -0.00079 -102.41046309828438 0.00367589444897429
205.8497085455 58.21455586850001 0.0009699999999999999 -0.00075 127.71104767638988 0.0012261321299109652
205.8497085486 58.2145558346 0.0009699999999999999 -0.00075 127.71104767638988 0.0012261321299109652
205.849708515 58.214555877799995 0.0009699999999999999 -0.00075 127.71104767638988 0.0012261321299109652
205.8371199538 59.2525066283 0.00118 -0.0068 170.15552961731706 0.006901622997527466
205.8371199775 59.25250664399999 0.00118 -0.0068 170.15552961731706 0.006901622997527466
199.95083880619998 55.078491837399994 -0.0063 0.00507 -51.17421370639341 0.008086711321668407
213.6600245359 59.429589996800004 -0.015380000000000001 0.03385 -24.43502722441552 0.03718019499679903
197.76087458669997 64.637976213 0.00329 -0.0043100000000000005 142.6440192435738 0.005422195127436858
209.263083016 61.4731210345 -0.0005 -0.00386 -172.6193636411592 0.0038922487073669897
209.2630830063 61.4731210496 -0.0005 -0.00386 -172.6193636411592 0.0038922487073669897
209.2630830446 61.4731210154 -0.0005 -0.00386 -172.6193636411592 0.0038922487073669897
209.2630830113 61.4731210359 -0.0005099999999999999 -0.00386 -172.47342694164152 0.0038935459416834933
209.2630830194 61.4731210309 -0.0005 -0.00386 -172.6193636411592 0.0038922487073669897
209.31492606939997 62.6711781217 -0.006529999999999999 -0.00455 -124.868169504193 0.007958856701813396
206.7208206467 57.2200284061 -0.01207 0.01614 -36.790296534690235 0.020154019450223822
206.7208206733 57.2200284481 -0.01206 0.01614 -36.76752292540416 0.020148032161975523
209.20675421290002 59.3758121678 -0.00434 0.0069299999999999995 -32.05737573420543 0.008176827012967805
209.2067540416 59.375812276800005 -0.00434 0.0069299999999999995 -32.05737573420543 0.008176827012967805
209.2067543282 59.3758121541 -0.00434 0.0069299999999999995 -32.05737573420543 0.008176827012967805
209.3916519283 60.955317674300005 -0.00131 -0.0020800000000000003 -147.79696072559497 0.002458149710656371
209.3916519753 60.9553176562 -0.00131 -0.0020800000000000003 -147.79696072559497 0.002458149710656371
206.1346178577 60.4396872595 0.0065 -0.00935 145.19346908709176 0.011387383369325897
206.13461783900001 60.439687222799996 0.0065 -0.00935 145.19346908709176 0.011387383369325897
206.6581271377 57.7536859009 -0.0057399999999999994 0.00507 -48.546635476798016 0.007658492018667904
206.65812711549998 57.7536859537 -0.0057399999999999994 0.00507 -48.546635476798016 0.007658492018667904
207.6059272641 58.609719543000004 0.00112 -0.00515 167.73060750714276 0.005270379492977712
207.60592725900003 58.609719535100005 0.00112 -0.00515 167.73060750714276 0.005270379492977712
201.3814286843 56.9303532837 -0.00526 0.00179 -71.20634580407705 0.005556230736749509
199.5926945577 55.908669431199996 -0.00579 0.0020399999999999997 -70.59102820999104 0.006138867973820581
197.2163481696 54.4717768551 -0.0024 -0.00199 -129.6643908124604 0.003117707491090208
197.2163481682 54.4717768508 -0.0024 -0.00199 -129.6643908124604 0.003117707491090208
210.3712629729 59.521282458900004 -0.01024 0.03413 -16.700784360317456 0.03563305347567059
210.3712631372 59.5212824332 -0.01024 0.03413 -16.700784360317456 0.03563305347567059
210.4328741398 61.242173798100005 -0.00783 0.00563 -54.28275550238209 0.00964395147229599
210.432874156 61.2421737697 -0.00783 0.00563 -54.28275550238209 0.00964395147229599
210.4328741427 61.242173914700004 -0.00783 0.00563 -54.28275550238209 0.00964395147229599
205.8190368168 56.56445604060001 -0.013890000000000001 0.026439999999999998 -27.714759722013653 0.029866464471041763
208.4759988221 61.98626899520001 -0.00016 -0.00807 -178.86417301012722 0.00807158596559561
208.4759987446 61.98626901350001 -0.00016 -0.00807 -178.86417301012722 0.00807158596559561
207.3760562901 60.0814508002 0.00466 -0.011340000000000001 157.66053630199931 0.012260146818044229
207.376056107 60.08145081439999 0.00466 -0.011340000000000001 157.66053630199931 0.012260146818044229
207.3760563203 60.0814508162 0.00466 -0.011340000000000001 157.66053630199931 0.012260146818044229
212.65698097889998 60.6458655605 -0.01739 0.039889999999999995 -23.554739534896335 0.04351579253558413
212.6569809725 60.645865576599995 -0.01739 0.039889999999999995 -23.554739534896335 0.04351579253558413
212.65698094369998 60.6458655627 -0.01739 0.039889999999999995 -23.554739534896335 0.04351579253558413
212.6569809511 60.645865523000005 -0.01739 0.039889999999999995 -23.554739534896335 0.04351579253558413
195.4334311834 65.5538492902 0.00336 -0.0039 139.2538364361192 0.005147776218912396
195.4334311918 65.5538493387 0.00336 -0.0039 139.2538364361192 0.005147776218912396
195.43343117470002 65.5538493303 0.00336 -0.0039 139.2538364361192 0.005147776218912396
208.1646526621 61.4980830554 0.00252 -0.00883 164.07174569303484 0.009182554110921426
208.16465266560002 61.4980830432 0.00252 -0.00883 164.07174569303484 0.009182554110921426
208.1646526202 61.498083019700005 0.00252 -0.00883 164.07174569303484 0.009182554110921426
202.4257830334 57.5672506151 -0.00279 -0.00418 -146.27831228986113 0.005025584543115358
209.93104730919998 61.7689730327 -0.0034200000000000003 -0.00157 -114.65816716515546 0.0037631502760320378
209.9310472473 61.7689730314 -0.0034200000000000003 -0.00157 -114.65816716515546 0.0037631502760320378
209.93104712099998 61.768973101099995 -0.0034200000000000003 -0.00157 -114.65816716515546 0.0037631502760320378
214.2572946302 61.1385992935 -0.01287 0.02696 -25.51859095367276 0.029874378654626443
214.25729452599998 61.138599265799996 -0.01287 0.02696 -25.51859095367276 0.029874378654626443
189.7821800219 57.156088716199996 -0.00032 -0.0030399999999999997 -173.99099404250546 0.003056795707926848
189.78218004529998 57.1560887046 -0.00032 -0.0030399999999999997 -173.99099404250546 0.003056795707926848
189.78217998419998 57.1560887096 -0.00032 -0.0030399999999999997 -173.99099404250546 0.003056795707926848
206.4148001929 59.5671973969 0.0037799999999999995 -0.01075 160.62690272148546 0.011395213907601733
206.41480021590002 59.567197415500004 0.0037799999999999995 -0.01075 160.62690272148546 0.011395213907601733
174.0762656602 52.7146211891 -0.02244 0.013569999999999999 -58.83765186805602 0.02622400617754656
174.07626570029998 52.7146212324 -0.02244 0.013569999999999999 -58.83765186805602 0.02622400617754656
174.0762654273 52.7146212033 -0.02244 0.01356 -58.85635150169855 0.026218832925971363
174.0762656961 52.7146212679 -0.02244 0.013569999999999999 -58.83765186805602 0.02622400617754656
217.9241538112 64.0292600245 0.0042 -0.00176 112.73600488258145 0.0045538555093458995
217.9241537017 64.0292600134 0.0042 -0.00176 112.73600488258145 0.0045538555093458995
213.68730192110002 63.0836072517 -0.007890000000000001 0.0049700000000000005 -57.792711390897864 0.009324859248267505
214.1527555173 63.5024264374 0.00047000000000000004 0.00095 26.32329826780989 0.0010599056561788884
215.696009679 62.71401748270001 -0.00635 0.00869 -36.156532311342495 0.010762834199224663
215.69600975310001 62.7140175092 -0.00635 0.00869 -36.156532311342495 0.010762834199224663
216.2957809068 62.831512270699996 -0.0061 0.00796 -37.46408865581401 0.010028539275487733
179.3013231027 51.3781299562 -0.01905 0.00251 -82.49402836575682 0.019214645456005687
179.3013233111 51.378129861400005 -0.01905 0.00251 -82.49402836575682 0.019214645456005687
179.30132359400002 51.378129639899996 -0.01905 0.00251 -82.49402836575682 0.019214645456005687
179.30132359819999 51.378129631499995 -0.01905 0.00251 -82.49402836575682 0.019214645456005687
179.3013236093 51.3781296887 -0.01905 0.00251 -82.49402836575682 0.019214645456005687
179.3013230484 51.3781301632 -0.01905 0.00251 -82.49402836575682 0.019214645456005687
207.57456621990002 57.7907188067 -0.00773 0.01138 -34.18677252585123 0.013757081812651983
207.5745661805 57.7907188345 -0.00773 0.01138 -34.18677252585123 0.013757081812651983
217.9734661401 63.1126141043 0.006640000000000001 8e-05 89.30972280213493 0.006640481910223084
211.8116779154 63.3047115055 -0.00848 8e-05 -89.45948981286934 0.008480377350094747
211.8116780655 63.3047115425 -0.00848 8e-05 -89.45948981286934 0.008480377350094747
214.2863772769 64.0493054583 0.00476 -0.00365 127.48123321334502 0.005998341437430851
214.1123044725 63.69505876 0.00528 -0.00285 118.35896344613003 0.006000074999531256
211.1927404537 63.4643570374 -0.00413 -0.0003 -94.15462405159603 0.004140881548656035
210.39117866860002 62.999304973 -0.0059700000000000005 -0.00151 -104.19420701279356 0.006158002923026263
216.7411857131 63.039998871099996 0.00713 0.00215 73.21969426708263 0.007447106820772749
216.7411857072 63.0399988551 0.00713 0.00215 73.21969426708263 0.007447106820772749
214.5737414245 62.68803331310001 -0.01179 0.009640000000000001 -50.72912261047766 0.015229369652090005
217.9720635198 63.1134918478 0.00535 -0.0009400000000000001 99.96520808531788 0.00543195176709072
217.97206345220002 63.1134918941 0.00535 -0.0009400000000000001 99.96520808531788 0.00543195176709072
212.59695350639998 59.9978720733 -0.01737 0.0453 -20.97900703115714 0.04851604786047602
212.59695357810003 59.997872055200006 -0.01737 0.04529 -20.983236007038474 0.04850671087591901
208.23495888 62.394078291499994 -0.0068200000000000005 -0.00346 -116.90011039568712 0.007647483246140524
208.234958853 62.394078266099996 -0.0068200000000000005 -0.00346 -116.90011039568712 0.007647483246140524
279.8268954397 7.4147312356 0.038189999999999995 0.007670000000000001 78.64391244220612 0.038952599399783315
279.826895358 7.4147313148 0.038189999999999995 0.007670000000000001 78.64391244220612 0.038952599399783315
280.0501416437 9.3713926103 0.02226 0.00944 67.01921578842821 0.024178941250600695
280.0501416229 9.3713926015 0.02226 0.00944 67.01921578842821 0.024178941250600695
280.592177827 9.2384765094 0.02215 0.01001 65.68089792931359 0.02430684265798419
280.5921778039 9.2384765043 0.02215 0.01001 65.68089792931359 0.02430684265798419
242.55510853549998 33.2742666992 -0.02663 0.0283 -43.25861118066612 0.03885932191894244
277.018468721 40.2323607836 0.00023999999999999998 0.0005099999999999999 25.20112364547507 0.0005636488268416781
277.0184686947 40.2323608044 0.00023999999999999998 0.0005099999999999999 25.20112364547507 0.0005636488268416781
242.55510853509998 33.2742667008 -0.0266 0.02823 -43.29719819742593 0.038787793182907426
289.113045498 41.7435639041 -0.00016999999999999999 -7e-05 -112.38013505195958 0.00018384776310850234
289.1134089154 41.7432527881 -0.00013000000000000002 0.00018 -35.83765295427829 0.0002220360331117452
289.1134084505 41.7432526367 -0.00013000000000000002 0.00018 -35.83765295427829 0.0002220360331117452
275.9757204142 41.9189894404 -0.00041 0.00031 -52.90716270295846 0.0005140038910358558
275.9757204004 41.9189894534 -0.00041 0.00032 -52.028396238949604 0.0005200961449578338
243.5706204455 34.5942827386 -0.00602 0.006679999999999999 -42.02510025985157 0.008992374547359556
243.570620468 34.5942826563 -0.00602 0.006679999999999999 -42.02510025985157 0.008992374547359556
248.9362594549 42.7731193512 -0.0 -0.0005099999999999999 -180.0 0.0005099999999999999
297.7861453397 16.7408281399 0.018269999999999998 0.006220000000000001 71.19891894943419 0.019299774610082882
297.7861452237 16.740828228599998 0.018269999999999998 0.006220000000000001 71.19891894943419 0.019299774610082882
228.40046412459998 55.069072498100006 0.00062 0.0033200000000000005 10.577970467567283 0.00337739544619815
228.4004642277 55.0690725683 0.00062 0.0033200000000000005 10.577970467567283 0.00337739544619815
228.4004640664 55.069072526599996 -0.0005099999999999999 0.00244 -11.805792300589049 0.0024927294277558485
228.4004644996 55.0690722612 -0.0005099999999999999 0.00244 -11.805792300589049 0.0024927294277558485
228.40078878990002 55.06888343520001 -0.00065 0.00182 -19.65382405805331 0.0019325889371514058
228.4007892334 55.0688832041 -0.00065 0.00182 -19.65382405805331 0.0019325889371514058
273.146586336 33.5323511731 4e-05 0.0008 2.862405226111748 0.0008009993757800315
273.1465863425 33.5323511519 4e-05 0.0008 2.862405226111748 0.0008009993757800315
273.1465863341 33.5323511474 4e-05 0.0008 2.862405226111748 0.0008009993757800315
273.99370340810003 32.962685398699996 0.00027 0.00018999999999999998 54.86580694308437 0.0003301514803843836
272.4984858281 33.1679744271 -0.00022999999999999998 -0.00103 -167.41230661835124 0.0010553672346628922
272.4984858392 33.167974323 -0.00022999999999999998 -0.00103 -167.41230661835124 0.0010553672346628922
272.4984858776 33.167974405500004 -0.00022999999999999998 -0.00103 -167.41230661835124 0.0010553672346628922
273.7294527889 32.4113739668 0.00011 0.00062 10.06068979532297 0.0006296824596572466
273.7294527927 32.411373955100004 0.00011 0.00063 9.904183212973878 0.0006395310782127793
274.0348498638 31.782747234499997 0.00031 0.0005099999999999999 31.293038995920195 0.0005968249324550709
274.0348498868 31.7827472375 0.00031 0.0005099999999999999 31.293038995920195 0.0005968249324550709
271.9682886338 30.6908305899 0.0005200000000000001 0.00103 26.787126729771455 0.0011538197432874862
271.9682886008 30.690830594899996 0.0005200000000000001 0.00103 26.787126729771455 0.0011538197432874862
271.9682886471 30.690830756900002 0.0005200000000000001 0.00103 26.787126729771455 0.0011538197432874862
236.512530305 48.3897816045 0.00663 0.00425 57.33908727832619 0.007875239678892318
236.5125303009 48.3897816046 0.00663 0.00425 57.33908727832619 0.007875239678892318
236.5125303675 48.3897816091 0.00663 0.00426 57.27787889223684 0.0078806408368863
236.5125303368 48.3897816176 0.00663 0.00425 57.33908727832619 0.007875239678892318
281.928631466 45.9558003209 0.0001 -0.0007700000000000001 172.6004053401129 0.0007764663547121666
281.9286314675 45.955800321000005 0.0001 -0.0007700000000000001 172.6004053401129 0.0007764663547121666
281.92863148009997 45.9558002816 9e-05 -0.0007700000000000001 173.33334010909863 0.0007752418977325724
287.0822435806 11.52798426 0.015590000000000001 0.010790000000000001 55.312491512354406 0.018959752108084114
287.08224356200003 11.5279843147 0.015590000000000001 0.010790000000000001 55.312491512354406 0.018959752108084114
241.305198615 34.8244925658 -0.01556 0.01711 -42.28368797859566 0.02312716368256168
241.3051985955 34.8244925745 -0.01556 0.01711 -42.28368797859566 0.02312716368256168
241.30519859740002 34.824492581 -0.01556 0.01711 -42.28368797859566 0.02312716368256168
241.3051986118 34.8244925814 -0.01556 0.01711 -42.28368797859566 0.02312716368256168
297.6595324438 82.4942937188 -0.003 -0.00225 -126.86989764584402 0.00375
255.47540580900002 38.803124372199996 -0.0002 0.00033999999999999997 -30.46554491945988 0.0003944616584663204
255.4754058061 38.8031244018 -0.0002 0.00033999999999999997 -30.46554491945988 0.0003944616584663204
255.4754058317 38.8031244641 -0.0002 0.00033999999999999997 -30.46554491945988 0.0003944616584663204
240.63652751810002 34.015008459899995 -0.028839999999999998 0.032889999999999996 -41.24630134112854 0.04374354466661338
240.6365275094 34.0150084307 -0.028839999999999998 0.032889999999999996 -41.24630134112854 0.04374354466661338
240.6365275055 34.015008432100004 -0.028839999999999998 0.032889999999999996 -41.24630134112854 0.04374354466661338
264.5149252984 29.301475038099998 -0.0013 -0.0033 -158.4985656759521 0.0035468295701936397
283.3907512708 39.010287329499995 0.00013000000000000002 0.00045999999999999996 15.780753309515394 0.00047801673610868475
283.3909109735 39.0105186479 -0.00018 0.00047000000000000004 -20.955776730632184 0.0005032891812864648
293.24590884869997 18.3465297629 0.01704 0.00648 69.17910714668918 0.018230523854239625
293.2459087711 18.3465297641 0.01704 0.00648 69.17910714668918 0.018230523854239625
245.068210738 36.3191189829 -0.00202 0.00107 -62.08969831667001 0.002285891510986469
245.0682107261 36.3191189781 -0.00202 0.00107 -62.08969831667001 0.002285891510986469
245.0682106768 36.319118914200004 -0.00202 0.00107 -62.08969831667001 0.002285891510986469
242.6750689079 33.3418503589 -0.02597 0.0277 -43.15376579595682 0.037970131682679216
242.52349438080003 33.381137109 -0.026060000000000003 0.02805 -42.893786030558246 0.03828741438122977
268.37145334900003 35.709875747800005 -0.00014 0.0009599999999999999 -8.297144969836873 0.0009701546268507922
268.3714533347 35.7098757329 -0.00014 0.0009599999999999999 -8.297144969836873 0.0009701546268507922
267.1172684162 33.542404830900004 0.00013000000000000002 0.0009 8.219209248899062 0.0009093404203047393
265.81995343560004 36.1157985711 0.0001 0.00054 10.491477012331599 0.0005491812087098393
266.3994479575 33.6960557127 0.00064 0.00088 36.02737338510361 0.0010881176406988356
266.3994479644 33.6960557069 0.00064 0.00088 36.02737338510361 0.0010881176406988356
266.3994478625 33.6960556821 0.00064 0.00088 36.02737338510361 0.0010881176406988356
266.9697897876 36.1842390979 0.0005200000000000001 0.00156 18.434948822922014 0.0016443843832875571
266.96978971880003 36.1842390352 0.0005200000000000001 0.00156 18.434948822922014 0.0016443843832875571
266.96978976009996 36.1842390327 0.0005200000000000001 0.00156 18.434948822922014 0.0016443843832875571
241.0895750696 35.2012529468 -0.0155 0.010329999999999999 -56.31846370973935 0.018626832795727778
241.0895749689 35.2012530579 -0.0155 0.010329999999999999 -56.31846370973935 0.018626832795727778
